"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V1","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
3.44914745,3.13616036,2.83647674,3.43515865,3.3158989,2.90989403,3.316766,1.1751981,3.5886982,3.04932938,3.5980715,2.64664068,3.046237,2.92373056,5.9038393,8.29552,4.8246109,3.6248964,4.0266616,2.99777564,2.92022739,2.25109355,3.9250533,3.36977033,3.16711597,3.33759086,3.144381,2.768496547,3.35745965,2.34995086,3.26857863,3.23969032,3.36344675,3.8290643,3.3433008,3.00097525,3.44747786,6.0960166,2.1523277,3.5041395,1.0966675,2.92711147,2.72435831,3.7703361,2.684959975,3.319847,1.0190699,1.96000604,3.4873186,3.07387764,9.7211973,2.132123,1.0338942,3.70407854,3.73452244,3.3374715,2.49127342,6.8742559,3.6382384,3.3869476,3.06582235,3.23758544,2.777621192,6.2013033,5.0435939,4.1875921,3.18091406,2.69140043,3.4854613,2.7609259388,3.36465536,3.4505331,3.24815775,3.07039706,3.02480523,3.24886577,1.0267569,3.21725996,3.5138772,3.12934325,2.95057635,4.0963255,3.51466064,3.4429363,3.16285224,2.4598684,3.47479133,3.70165424,3.5356891,3.4622471,3.4455768,3.11763616,1,2.86153678,3.01928453,2.634995264,2.8500261,2.9592401,3.00074866,3.2878613,4.3519779,2.1746948,3.69543706,2.95049704,5.4989321,2.97729203,3.7575096,5.3842008,3.6407031,2.83905719,2.9869745,3.44637875,3.1630156,3.44953994,3.2742815,3.61207805,32.0048643,3.11275895,4.2172495,3.06462247,2.2402552,3.01905618,1.9582442,3.3858276,1.2059756,3.5763244,1.4514355,1.175932,3.39261125,1.2055513,3.1956757,2.50058157,3.181069,3.7102927,6.9960003,1.3849051,2.96971476,2.9695032,3.57017277,2.0103339,4.6777702,4.0237155,3.09807284,3.3042766,3.02113588,3.19736145,3.8742693,3.6986913,3.19568626,3.20164107,3.08039163,3.41305004,1.0164108,1.5260242,3.06293358,3.3431679,3.21524627,2.84829954,3.55310754,3.3804634,2.60228175,2.85166419,3.8063394,3.09638552,2.866071825,3.12908707,19.2215643,4.6106626,3.6739469,2.38193764,3.16119612,3.13929628,3.01629425,3.8114137,1.1850943,2.4721717,3.6024033,2.65056258,2.47233025,3.19320298,2.1288929,3.152226,19.2928643,3.0779951,2.91444908,3.03434758,2.53469938,3.20129777,15.7973253,3.2462808,2.659767096,3.30217187,2.98761098,4.7952893,3.01452596,3.5565065,2.65248161,6.6367512,4.1793279,2.88998736,1.0936417,3.10338355,3.23532362,5.0988121,2.9877518,3.25603242,7.7367003,3.51213555,4.9401429,5.292757,4.4071705,2.810646762
3.4469235,3.13616036,2.83653668,3.45481465,3.304914,2.91152276,3.315336,6.1842906,3.677893,3.0494281,3.60161565,3.7684716,3.046237,2.94019791,7.1351443,8.6777136,6.0666716,3.7774043,4.00327,2.99777564,2.92023064,1.52265,3.9154117,3.4207013,3.19355787,3.35357557,3.24713187,2.7982041,3.3591209,2.36480076,3.70078884,3.35151975,3.45912604,3.8359845,3.41023443,3.02722095,3.4878671,6.5149588,2.1741257,3.52246444,1.2687942,2.85588139,2.89667684,3.7779109,4.038211,3.31670217,1.000836,1.95128976,3.5188924,2.80566959,10.4888473,2.185351,1.0293757,2.56362208,3.73428677,3.3472569,2.54633389,5.795403,3.7428693,3.56531773,5.7165336,3.2502549,2.77784906,2.55823113,6.3208551,4.2530676,3.1866115,2.742002162,3.48191265,2.780964372,3.3663361,3.4776589,3.25329028,3.2770087,2.99815927,3.23622502,1.0008446,3.21785794,3.5020344,3.15077184,2.97631468,3.8497882,3.5185992,3.8798426,3.16312678,2.4599838,3.43262015,3.55677746,3.5439275,3.4676029,3.43175755,3.5241653,7.4024718,4.0190532,3.01872118,2.635206525,2.42290626,3.09423576,3.02914707,4.3527763,4.4655168,2.1748213,3.65342615,2.95084402,6.2886798,3.8121695,3.5625189,5.9098373,3.6838871,2.843108234,2.9919316,3.46387015,3.22572134,3.4480315,3.2720992,3.8979257,44.3832493,3.11348302,4.1127479,3.0682046,2.806708672,3.01945398,1.9559299,3.8479904,1.0101101,3.5380396,1.013332,1.0489768,3.40068273,1.0593996,3.18810923,2.50106235,3.21902828,3.7649659,6.7362306,2.61320452,2.29724847,2.96953946,3.62671785,7.4309593,5.14311,4.0262224,3.11926894,3.3002051,3.02156265,3.22240428,3.63298486,3.71876876,3.19675888,3.2077143,3.08591427,3.6824015,1.01213,1.5123381,3.0627706,3.374656,3.3024598,2.96006863,3.5536866,3.3739921,1.89173303,2.93297623,3.7835139,3.1945336,3.4080726,3.16256655,30.8858533,4.5780142,3.864249,2.38800473,3.13583155,3.13929628,3.01629425,3.8087948,1.057951,2.4732539,3.57951437,2.65116282,2.64881268,3.19275118,2.1285029,3.15206195,22.6330303,3.760912,2.93196457,3.00546002,2.88946329,3.24703173,17.8183583,3.1396686,2.94987388,3.3636984,3.03658436,3.50698743,3.0420583,3.53924463,2.60573964,7.4156373,5.2997556,2.8905676,1.3439715,3.10375543,3.19503326,5.3729718,3.05061166,3.25764473,10.400563,3.3795662,6.4242539,5.7884353,4.9018235,3.0352922
3.4769543,3.13616036,2.836626885,3.56978635,3.31601695,2.90755364,3.36580907,3.61469416,3.568584,3.05021642,3.59746204,2.32987867,3.046237,2.88502261,7.8965199,12.2628743,4.3000927,4.5129253,4.1480219,2.99777564,2.92088617,2.770372122,3.8206137,3.42927436,3.17924706,3.3417878,3.11070065,2.74723521,3.358618,2.3612909,3.22715528,3.2760176,3.38079826,3.8314088,3.3673512,3.08731927,3.45339493,6.1167471,2.0677254,3.6169308,1.078595,2.93440997,2.51198198,3.8475787,2.27069364,3.3212218,1.2283209,1.99906496,3.5568509,3.23197733,9.7201297,1.985066,1.049117,3.23105924,3.7598516,3.3446519,2.53051613,5.5148735,3.8568079,3.3778454,5.1063156,3.24046777,2.779708912,5.8140654,4.6657237,4.242689,3.22173623,2.66005653,3.49117855,2.83620694,3.3676125,3.59474043,3.24828402,2.996347,3.08991332,3.34248326,1.1491451,3.2170417,3.54629753,3.18507348,3.03811808,4.01933,3.51314954,3.8646822,3.16279794,2.46090628,3.52573584,3.56263874,3.5241803,3.5094402,3.19886343,2.89993693,5.1516068,3.5209377,3.01890217,2.637455856,2.56479637,2.82459322,3.0383753,4.5166104,4.4395414,2.1754291,3.6371417,2.95112268,4.9811349,2.780592793,3.8073804,6.2808003,3.6551561,2.828112935,2.95040615,3.4616605,3.14100192,3.4517494,3.310833,3.63258056,36.9503523,3.11293576,4.2703881,3.07573132,2.96998161,3.02019913,2.791521528,3.3524198,1.3231742,3.2660364,1.1226047,1.2293325,3.4535713,1.0395518,3.24000938,2.50065954,3.21887748,3.8737907,5.9408538,1.3481302,2.24027733,2.9703249,3.5567715,4.9617713,4.8201985,4.039554,3.10083516,3.30614654,3.0223042,3.56719665,3.67865185,3.6924691,3.1960082,3.2031832,3.08396966,3.5206753,1.0462472,1.4007926,3.0649037,3.34438936,3.23722113,2.84803519,3.5586621,3.42609696,2.57077008,2.85461248,3.7901028,2.9398432,3.4591379,3.22219605,24.7013533,4.4557314,3.7424854,2.42297627,3.16142975,3.13929628,3.01629425,3.9114735,1.0028947,2.4782373,3.6140131,2.65388707,2.57955345,3.19971217,2.129093,3.15075542,18.5783193,3.01734866,2.93263685,2.88004778,2.4204353,3.18757005,18.9169433,3.3040387,2.722777435,3.3982043,2.92678593,5.0714681,2.98700441,3.6909594,2.77499498,7.8892848,5.1542744,2.88931344,1.2385601,3.10809938,3.38185857,5.2815721,2.97157883,3.25617633,8.3428233,3.47932563,5.5969457,6.5061025,4.9491577,2.771419051
3.4844146,3.13616036,2.83635419,3.48377673,3.3089731,2.90873973,3.34545956,1.95567177,3.5733121,3.0497501,3.59803156,3.02276517,3.046237,2.91843049,7.1785548,10.4502243,5.7066965,3.9976114,4.1302872,2.99777564,2.92063859,2.93150413,3.8872906,3.41554753,3.17017854,3.34457735,3.12196977,2.771480708,3.3585886,2.36410255,3.45827315,3.24302737,3.38371376,3.8454289,3.39592795,3.0535394,3.4376652,6.313771,2.1241903,3.5961288,1.0822998,2.92905962,2.60965264,3.7878234,2.762296257,3.31660746,1.0035194,1.98025165,3.5254004,3.0953358,10.0434613,2.05152724,1.0377748,3.5007472,3.74385725,3.34372006,2.54242164,6.9653853,3.8176576,3.3914817,3.06835584,3.24072553,2.778193115,3.3087181,4.7160585,4.2538625,3.205154,2.68337449,3.4855325,2.814905447,3.369163,3.52695153,3.23959027,2.98281829,3.0640182,3.278224,1.0458799,3.2174041,3.5610757,3.17002503,3.01546518,3.9418462,3.528099,3.5220881,3.1626793,2.46018018,3.49837874,3.6897275,3.5247006,3.4830609,3.3364712,2.9326869,1,3.5349282,3.01893402,2.63553567,2.63939606,2.85038479,3.04047866,4.4251865,4.4885992,2.1751752,3.6059827,2.95097013,5.51351,3.10271434,3.8009625,5.9085464,3.66610525,2.83950062,2.96843523,3.45402644,3.1603034,3.4495784,3.2903963,3.7957359,49.9154093,3.1131744,4.1868559,3.07023073,2.90740894,3.0196574,2.1929417,3.71576254,1.3399066,3.36572306,1.3148,1.2967614,3.41133855,1.0762416,3.22204663,2.50078372,3.1853159,3.7705278,6.3588133,1.3361395,2.93118863,2.96993659,3.59869526,7.1051173,4.7209927,4.0275525,3.0955965,3.3032173,3.02190064,3.27422796,3.8559916,3.70489786,3.19557123,3.20338513,3.0826773,3.4588401,1.0492264,1.4630686,3.06343962,3.3394296,3.2602821,2.86741614,3.5508474,3.4016599,2.59888212,2.833868255,3.75249426,3.03150283,2.83546452,3.12432314,24.6955303,4.5747024,3.75480257,2.40173776,3.14461095,3.13929628,3.01629425,3.8836322,1.1279756,2.4770887,3.60675846,2.65263398,2.57558365,3.19715427,2.1290341,3.1517505,18.0057513,3.3237081,2.9252626,2.98264889,2.58408922,3.20644386,19.5584703,3.2003247,2.713109953,3.35039805,2.96795547,5.085922,3.02823026,3.60937284,2.741144869,6.5916412,4.8153463,2.8898942,1.0494914,3.1049825,3.29933373,5.4027755,2.99179052,3.25601656,9.6981083,3.4724751,6.3346212,6.0419388,4.9639709,2.767895393
3.4443105,3.13616036,2.83661961,3.3875071,3.32001297,2.90960581,3.30139397,4.5366059,3.7708617,3.0491932,3.5974527,4.4496008,3.046237,2.96710953,7.7180093,10.5997653,7.4171226,3.545731,3.9464332,2.99777564,2.92002529,2.89179595,3.9331364,3.38056247,3.18613018,3.345069,3.25610755,2.82203251,3.36021237,2.36577134,4.0253271,3.3052002,3.51208095,3.8496461,3.42857425,3.02526377,3.47961233,6.3921695,2.29132212,3.35543744,1.2697276,3.31089143,3.12509887,3.7697111,3.2770613,3.3222576,1.0000576,1.9385035,3.52022867,2.772527763,10.2985036,2.29181318,1.0278724,2.341264,3.7322512,3.3407591,2.52458738,5.6829673,3.8521315,3.53227816,6.2959103,3.24991162,2.77758456,9.9666517,5.8809397,4.2008104,3.15712394,2.747909434,3.5057009,2.751054209,3.3649693,3.42802815,3.25593807,3.09684588,3.00851617,3.20543964,1.0000132,3.2181772,3.49226777,3.134122,2.96389144,3.73677604,3.51753674,3.685444,3.1627647,2.45982672,3.4273729,3.60556166,3.54902695,3.4553461,3.5484156,3.56376223,10.0261428,3.936831,3.01873238,2.634994534,2.5479242,2.88479319,3.08210875,6.4235456,4.3493819,2.17487035,3.59424166,2.95065929,6.9951947,3.9996018,3.5960277,6.441715,3.70204536,2.84900576,3.03139274,3.46297954,3.2398219,3.4462918,3.25839494,4.0860395,39.4105533,3.11338536,4.1274251,3.063999,2.52532416,3.0190669,1.9945857,3.6791678,1.0222723,3.69728563,1.0203088,1.3026216,3.39220373,1.0422843,3.18096177,2.5008333,3.22012473,3.6918616,6.0204546,1.0040566,2.47062154,2.96930617,3.6070354,1.1348136,5.0821397,4.0219164,3.11732937,3.3007729,3.02119143,3.1808216,3.70281003,3.73284565,3.19636072,3.20926462,3.08326278,3.6596322,1.0073673,1.5369487,3.0652614,3.37103276,3.3001896,2.95575766,3.5566733,3.3610289,1.7731346,2.9141153,3.8629068,3.2500268,3.2801022,3.2677823,29.0494503,4.7082046,4.4321679,2.3911627,3.14142583,3.13929628,3.01629425,3.7835017,1.0000307,2.4737708,3.5595008,2.64990093,2.68107758,3.19156338,2.12872545,3.152273,20.9943693,3.8263964,2.94401885,3.05149604,3.4050591,3.2496127,25.0480353,3.10012,2.94655639,3.373476,3.1271514,4.4553062,3.14443172,3.44972305,2.60520468,7.6505868,5.2942376,2.89071412,1.1184817,3.1024431,3.16729833,5.5488856,3.10569228,3.25408266,10.5099953,3.4375308,6.5227969,5.7607255,5.1438565,2.95019068
3.4611226,3.13616036,2.83647348,3.4292964,3.3408238,2.90868704,3.3328804,4.0106829,3.56602977,3.04966612,3.5965674,2.855471124,3.046237,2.92416543,7.5577586,10.3687689,5.3779303,3.8538587,4.0397429,2.99777564,2.92045146,3.11443098,3.8907989,3.37751125,3.16736464,3.3355374,3.13566752,2.774232867,3.3586116,2.3654773,3.6993588,3.25142698,3.3733758,3.796869,3.3740512,3.00927336,3.45345144,5.6709657,2.15392916,3.5031417,1.1013732,3.1712306,2.737422171,3.7898427,2.33146544,3.3173069,1.0033488,1.9638784,3.4931112,3.10052968,9.1306341,2.0605823,1.0299703,3.19404302,3.741264,3.3315282,2.48681266,5.8704705,3.9929413,3.3844637,4.5394977,3.23759795,2.778246286,7.4498073,4.5258721,4.2046298,3.17072423,2.67345425,3.48668144,2.783539205,3.36405556,3.4431564,3.24375577,3.00582206,3.03414817,3.25271173,1.2409971,3.21743355,3.530104,3.14150147,2.96405852,4.0314905,3.5289038,3.7524761,3.16266165,2.4601611,3.48451905,3.5961017,3.53377746,3.4778941,3.4505341,3.10170434,7.6534823,3.48720316,3.01905124,2.63565712,2.89787894,2.88669714,3.02186684,4.9628439,4.2128578,2.1747655,3.74165795,2.95069702,5.9123633,3.14392908,3.71272365,5.8377973,3.64402435,2.836481814,2.96587161,3.4370662,3.1730156,3.44803594,3.27887265,3.48337094,21.2275603,3.1128698,4.4050956,3.0655091,1.98783056,3.01929067,2.1460676,3.6218577,1.1710647,3.46276746,1.1159764,1.333142,3.4100322,1.1750544,3.208087,2.50056605,3.2074388,3.7463733,6.4396736,1.2783938,2.65598048,2.96967455,3.5358457,7.326729,4.4921825,4.0282323,3.099819,3.306333,3.02128638,3.3473012,3.72362403,3.7215431,3.1963333,3.2049072,3.08264695,3.59551523,1.0303786,1.4941538,3.06438575,3.3434747,3.25588537,2.88715689,3.5510856,3.38481866,2.35317968,2.850823884,3.8367505,3.07977088,3.2948007,3.11006082,22.4438863,4.4596551,3.8132448,2.39009623,3.14509873,3.13929628,3.01629425,3.8470574,1.1385151,2.47266663,3.61646716,2.650983525,2.56842005,3.1962575,2.129067,3.15180467,17.0507273,3.07746596,2.92095244,2.98847742,2.32003168,3.2058967,15.6195533,3.24408106,2.774329814,3.3154352,2.92462195,5.2881343,3.03481708,3.6566229,2.68132562,7.1597943,5.0861292,2.88979448,1.2003865,3.10453696,3.27175407,5.23544,3.00905488,3.25655256,6.5066597,3.54183356,4.5355881,5.2556813,4.6689024,2.89937086
3.42464404,3.13616036,2.836399016,3.3673463,3.33330546,2.911503,3.2986896,5.0235088,3.7998719,3.0490578,3.596827,3.3235094,3.046237,2.96145214,7.6019881,12.1610093,4.7086202,3.2443838,3.9191816,2.99777564,2.91994357,1.9782978,3.9446097,3.347393,3.17072452,3.34010826,3.2622818,2.81071324,3.3590174,2.35973488,3.3788712,3.2666749,3.4198712,3.8727722,3.398697,2.98575859,3.4815594,6.750788,2.2472691,3.3456716,1.2030302,3.10357608,2.880127435,3.7567378,3.28586255,3.3226348,1.0007225,1.9395407,3.4940537,2.88437882,10.7649863,2.2596711,1.1298238,2.6957089,3.72410063,3.34059415,2.4929486,6.1373515,3.8162935,3.55582677,4.988579,3.2437696,2.777305887,8.6630127,6.0533695,4.1630918,3.17387567,2.725440697,3.4913805,2.717023158,3.36538814,3.3986678,3.25328324,3.23523096,2.98047653,3.2161598,1.0009887,3.21807797,3.475726,3.13582067,2.93532559,4.0034722,3.52381454,3.7923835,3.16304923,2.4596603,3.4238021,3.5876232,3.5416034,3.448979,3.55440066,3.4877218,5.7953673,3.879915,3.0190793,2.63453052,2.81761736,3.08042238,3.04546605,4.7338184,4.297142,2.1744263,3.70748083,2.95040472,6.4638011,3.72939376,3.5469705,5.4000807,3.67479466,2.84751053,3.01020978,3.44774846,3.22648258,3.44594584,3.2604352,3.9515658,42.2751663,3.11329232,4.1260322,3.06165178,2.37200357,3.01883016,1.8508718,3.7756052,1.0177009,3.68416576,1.0546354,1.0906374,3.37928556,1.652678,3.17963035,2.50061352,3.21403564,3.65561436,6.5202968,2.06871067,2.4581657,2.96928349,3.6062653,7.5118003,4.9707877,4.0213167,3.122259,3.29975615,3.02084322,3.15457554,3.69480525,3.72649286,3.19649245,3.20553018,3.08223937,3.61411725,1.0094746,1.6161258,3.06546266,3.37619404,3.2886478,2.9126557,3.5521878,3.36426376,1.98446946,2.88510571,3.8456113,3.24758683,3.40176926,3.28439425,23.6251393,4.4948602,4.1902597,2.38652645,3.13760914,3.13929628,3.01629425,3.7735935,1.0116832,2.4697785,3.5808588,2.64900434,2.6691376,3.1889772,2.12865345,3.15254174,22.0779863,3.8009323,2.92418824,3.0727252,3.0945713,3.2451131,16.3304893,3.07449074,2.86256018,3.3279723,3.0576264,4.2710912,3.11803393,3.63605456,2.57229878,7.5256853,4.5353172,2.89084735,1.3047657,3.10164533,3.15408887,5.3333177,3.073276,3.2570795,10.3846099,3.36359285,6.0175836,4.8166411,4.6173608,3.04974062
3.42880474,3.13616036,2.83655764,3.4225858,3.3067924,2.9088859,3.3099912,3.9773853,3.7352045,3.0492901,3.5973377,3.3183196,3.046237,2.96147169,6.675895,10.6812846,6.4875833,3.6309401,3.9878727,2.99777564,2.92008222,2.92715183,3.9249055,3.3864395,3.19636766,3.3537453,3.25824086,2.797608205,3.3592759,2.36600922,3.55257825,3.35215054,3.45137106,3.8485167,3.40014957,3.00124803,3.4803544,6.4146375,2.21705423,3.41874306,1.2141522,3.4389995,2.7691865835,3.7791115,2.85333156,3.3171024,1.0006738,1.94489155,3.5205698,2.93315436,10.8708003,2.2040503,1.017902,2.8257442,3.73267697,3.33376984,2.52962404,5.8215747,3.8677292,3.520491,5.2105536,3.243083,2.77788601,9.8773393,5.6499463,4.2677662,3.191531,2.762307843,3.4917243,2.769271067,3.3655703,3.4368363,3.2594961,3.0197164,3.0225452,3.22336997,2.35016514,3.21819703,3.4788128,3.1172536,2.96025039,3.8533392,3.52103476,3.71437274,3.16271437,2.45993192,3.4379311,3.58762614,3.54353414,3.4610671,3.58140187,3.3867495,9.6220523,3.15753318,3.0188963,2.63529811,2.83461499,2.90933956,3.07312806,5.8035254,4.2827521,2.17458217,3.63551543,2.95060062,6.3720867,3.8507573,3.5880147,5.5392656,3.67283277,2.84729034,3.00272758,3.43847935,3.23099927,3.44921295,3.25922774,3.9340313,47.0596393,3.11347668,4.1405443,3.06475006,2.118529,3.01912884,2.04418276,3.7659421,1.0382209,3.5379667,1.1365721,1.3040377,3.3979792,1.1549789,3.18804694,2.50113685,3.2125921,3.7323005,7.1091206,1.6694469,2.43319683,2.96945397,3.55674074,1.2877341,4.9557559,4.0255117,3.1153366,3.3007073,3.02126063,3.19962088,3.700393,3.7088076,3.1960331,3.2038987,3.0857184,3.510278,1.0064957,1.5305493,3.06514735,3.3687182,3.31186835,2.95438365,3.55099795,3.3404064,1.98271624,2.87716564,3.8691243,3.20662428,3.44829647,3.14251427,26.3615363,4.4948568,4.3332856,2.3710068,3.1346909,3.13929628,3.01629425,3.8015034,1.0910873,2.4756822,3.5633822,2.64995427,2.65002154,3.1912017,2.1286521,3.1520999,16.9091718,3.5712428,2.94484244,3.02229754,2.9462468,3.24657248,20.2378853,3.08628176,2.89094873,3.3675974,3.09593652,5.0523398,3.08554686,3.5162212,2.63256275,7.6932666,5.0775173,2.89035482,1.1158295,3.10297037,3.2025533,5.4014616,3.13353322,3.25753082,8.9209297,3.46898584,5.7616093,5.8432123,4.8077996,2.83654859
3.43351756,3.13616036,2.83672726,3.4300724,3.3121471,2.91016996,3.31682573,5.4238887,3.7196556,3.04956503,3.59966777,3.66543786,3.046237,2.94386674,6.6866603,7.6402166,6.1901093,3.8046652,4.0110396,2.99777564,2.9202541,1.8530764,3.9033621,3.3793083,3.1990426,3.3562393,3.2170924,2.804192898,3.3597398,2.36473916,3.70993153,3.34081594,3.4387212,3.8513985,3.41271864,3.036974,3.45596044,6.5006008,2.1864103,3.48044096,1.1418757,3.3281184,2.71669045,3.7838139,3.4561392,3.3167552,1.0032528,1.9560246,3.52339653,2.9548949,10.6232326,2.13631527,1.0291029,2.732280397,3.73645787,3.34213607,2.53159086,7.119261,3.8538037,3.4658795,3.07915,3.2442047,2.778033623,8.4191883,5.6600878,4.2334345,3.20037986,2.71483764,3.4969587,2.783959155,3.3656877,3.4778867,3.25376154,3.1765885,3.02991985,3.22721283,1.0003613,3.21756617,3.50246595,3.14569758,2.98537078,4.0293362,3.5280886,3.5851847,3.1630044,2.4600803,3.46649115,3.68695186,3.5374462,3.46893386,3.4904356,3.3016889,1,3.987367,3.01866732,2.63538268,2.55796297,3.019559,3.05513806,5.5976147,4.423226,2.1748487,3.6543074,2.95097472,6.2717523,3.52245275,3.6753537,5.8604746,3.70455645,2.844497715,2.99830855,3.44455115,3.1962861,3.44745455,3.27168934,3.8445332,30.5717853,3.11297632,4.1365522,3.067432,2.52510577,3.019415,2.0708857,3.73470966,1.0876167,3.4886208,1.1279658,1.1016739,3.40767674,1.0538814,3.19067888,2.50121148,3.19135965,3.7840991,7.6029856,1.0034181,2.98300542,2.96961221,3.5502498,6.9012843,5.0069783,4.0290456,3.1082589,3.30033134,3.02149825,3.19755633,3.8721515,3.71772055,3.196249,3.20717008,3.0845462,3.44974826,1.0151448,1.482569,3.06236346,3.359111,3.27458636,2.90378698,3.5579744,3.37699847,2.1716556,2.87498288,3.8744673,3.1350849,2.85935828,3.07991408,19.7493293,4.6521231,3.9323575,2.3833275,3.13844724,3.13929628,3.01629425,3.8415544,1.0397752,2.47631682,3.58787845,2.651036655,2.5698869,3.1946751,2.1288063,3.15198515,17.5317523,3.3013596,2.93690818,2.98400059,2.95822176,3.237766,17.5434703,3.16305838,2.875050065,3.38983695,3.02660344,4.4521421,3.0579835,3.610869,2.669196916,6.7260995,4.9259546,2.8903852,1.2027705,3.10364334,3.24065052,5.4327913,3.04146723,3.25674365,8.8041593,3.5119089,6.3746161,5.8046839,4.7096839,2.86021567
3.43973647,3.13616036,2.83658732,3.3836293,3.3152572,2.9105035,3.3196007,3.7566623,3.6497171,3.0494964,3.59784905,3.5325746,3.046237,2.93534136,6.3347303,7.336705,6.7717497,3.65851025,3.9945439,2.99777564,2.92018878,1.7983963,3.9044236,3.39285294,3.18786047,3.3448143,3.23457966,2.78512164,3.3585848,2.36137263,3.4668777,3.34595583,3.4295283,3.8600182,3.3741797,3.02442087,3.4515196,6.5916433,2.1745446,3.4389081,1.1360298,3.01706536,2.741555858,3.7835023,3.58559577,3.31711696,1.0002161,1.951487,3.5204402,2.91007328,10.6933176,2.15784244,1.1421405,3.3091449,3.7351436,3.3414485,2.53770657,7.1873958,3.8197237,3.5379712,3.15833182,3.24047677,2.777999939,7.4681433,6.1715791,4.2001951,3.16929145,2.725918544,3.5021301,2.777192353,3.3650956,3.47564064,3.25297256,3.20575954,2.99533355,3.2461187,1.0648246,3.21793712,3.49791895,3.1396622,2.97263837,4.0259645,3.5247638,3.8930968,3.16302336,2.46004761,3.4520595,3.6817564,3.54152684,3.4666874,3.4649042,3.3268892,1.0000003,3.3384045,3.01905982,2.63542616,2.69365259,3.12308766,3.01788698,4.5538715,4.3539284,2.1746534,3.6676477,2.95075385,6.3425773,3.61085747,3.61115674,5.726892,3.66422306,2.84118779,2.99719968,3.45162587,3.23472957,3.44766645,3.2692161,4.0984812,52.5920263,3.1128525,4.1251912,3.06573342,2.27437944,3.01920865,1.99713985,3.4612222,1.0230564,3.5644411,1.0512464,1.0624372,3.403292,1.0908694,3.1940687,2.50089092,3.1852331,3.74427305,6.7944696,1.0250671,3.05451916,2.9695061,3.58498625,3.9664975,4.8727813,4.0272598,3.11615972,3.30072324,3.02138273,3.26610575,3.9043827,3.7183485,3.19566862,3.20585827,3.08497484,3.4247089,1.0190438,1.5181263,3.0620324,3.37088845,3.23893065,2.92646736,3.54896186,3.36320625,2.60312332,2.860427064,3.8578187,3.12830673,2.80375088,3.09136386,27.9349413,4.459425,3.9314997,2.37431274,3.15499834,3.13929628,3.01629425,3.8200474,1.0626824,2.47221635,3.585799,2.650483986,2.677949046,3.19404305,2.12866364,3.15193931,16.4177523,3.66062943,2.93189531,2.99826078,2.781026513,3.23506863,18.8387823,3.130129,2.76644107,3.29771815,3.0815737,4.1892978,3.02441893,3.5412667,2.61016266,6.3284826,4.5310556,2.88988934,1.0467431,3.10341777,3.22168387,5.3186383,3.04918737,3.25725718,9.2860563,3.53658806,5.8855991,5.4849503,4.6643203,2.88943849
