"V1","V2","V3"
159,3,112
159,3,114
159,3,115
159,3,119
159,3,123
159,3,126
159,3,133
159,3,134
159,3,136
159,3,137
159,3,140
159,3,142
159,3,155
159,3,157
159,3,163
159,3,164
159,3,165
159,3,166
159,3,169
159,3,175
159,3,186
159,3,190
159,3,191
159,3,203
159,3,218
159,3,219
159,3,221
159,3,231
159,3,235
159,3,236
159,3,251
159,3,252
159,3,253
159,3,267
159,3,268
159,3,269
159,3,270
159,3,278
159,3,279
159,3,283
159,3,289
159,3,301
159,3,305
159,3,315
159,3,316
159,3,318
159,3,319
159,3,325
159,3,327
159,3,332
159,3,333
159,3,343
159,3,357
159,3,358
159,3,360
159,3,363
159,3,367
159,3,368
159,3,369
159,3,370
160,1,525
160,1,2906
160,1,2907
160,1,2908
160,1,2996
160,1,3034
160,1,3546
160,1,4251
160,1,4643
160,1,8290
160,1,8292
160,1,8394
160,1,8578
160,1,8588
160,1,8689
160,1,8690
160,1,10559
160,1,10568
160,1,10573
160,1,10602
160,1,10603
160,1,11330
160,1,13392
160,1,13395
160,1,13430
160,1,13435
160,1,14072
160,1,14328
160,1,14361
160,1,14372
160,1,14639
160,1,16486
160,1,16991
160,1,17363
160,2,167
160,2,913
160,2,2807
160,2,3272
160,2,3661
160,2,4589
160,2,5264
160,2,6636
160,2,6684
160,2,6984
160,2,8569
160,2,10836
160,2,11213
160,2,11569
160,2,11644
160,2,13595
160,2,13981
160,2,14134
160,2,15004
160,2,15310
160,2,16309
160,2,16751
160,2,16971
160,2,17463
160,2,17480
160,2,18062
160,2,18265
160,2,20288
160,2,20436
160,2,20722
160,2,21679
160,2,22707
160,2,23166
160,2,23253
160,3,25
160,3,29
160,3,32
160,3,33
160,3,39
160,3,40
160,3,41
160,3,42
160,3,43
160,3,45
160,3,46
160,3,48
160,3,56
160,3,66
160,3,71
160,3,73
160,3,78
160,3,79
160,3,80
160,3,83
160,3,84
160,3,85
160,3,91
160,3,92
160,3,93
160,3,94
160,3,95
160,3,96
160,3,98
160,3,105
160,3,108
160,3,111
160,3,112
160,3,114
160,3,115
160,3,120
160,3,123
160,3,126
160,3,133
160,3,134
160,3,136
160,3,137
160,3,140
160,3,142
160,3,155
160,3,157
160,3,163
160,3,164
160,3,165
160,3,166
160,3,169
160,3,175
160,3,190
160,3,192
160,3,202
160,3,218
160,3,219
160,3,231
160,3,235
160,3,236
160,3,251
160,3,252
160,3,253
160,3,267
160,3,268
160,3,269
160,3,270
160,3,278
160,3,279
160,3,283
160,3,289
160,3,301
160,3,305
160,3,315
160,3,316
160,3,318
160,3,319
160,3,325
160,3,327
160,3,332
160,3,333
160,3,357
160,3,358
160,3,360
160,3,363
160,3,367
160,3,368
160,3,369
160,3,370
161,1,1074
161,1,1153
161,1,1154
161,1,3026
161,1,3498
161,1,3505
161,1,3546
161,1,3795
161,1,4043
161,1,4387
161,1,4711
161,1,5010
161,1,5618
161,1,5728
161,1,6593
161,1,6614
161,1,6615
161,1,6877
161,1,7475
161,1,7699
161,1,7700
161,1,7966
161,1,8147
161,1,8288
161,1,8364
161,1,8443
161,1,8586
161,1,8650
161,1,8722
161,1,8732
161,1,8733
161,1,9397
161,1,10664
161,1,10764
161,1,10789
161,1,11402
161,1,11470
161,1,11621
161,1,11622
161,1,11628
161,1,11908
161,1,12090
161,1,13394
161,1,13395
161,1,14699
161,1,14702
161,1,14707
161,1,15411
161,1,15496
161,1,15499
161,1,15815
161,1,16038
161,1,16039
161,1,16071
161,1,16075
161,1,16480
161,1,16481
161,1,16482
161,1,16486
161,1,16601
161,1,17042
161,1,17805
161,1,17915
161,1,17918
161,1,17943
161,1,17946
161,1,19357
161,1,19762
161,2,63
161,2,248
161,2,534
161,2,543
161,2,614
161,2,881
161,2,1351
161,2,1935
161,2,2114
161,2,2168
161,2,2622
161,2,3548
161,2,3567
161,2,4218
161,2,4592
161,2,4922
161,2,5227
161,2,5481
161,2,6325
161,2,6819
161,2,6985
161,2,7181
161,2,7993
161,2,8124
161,2,8433
161,2,8650
161,2,9341
161,2,9465
161,2,10372
161,2,10658
161,2,10783
161,2,10905
161,2,10929
161,2,11873
161,2,12824
161,2,13103
161,2,14164
161,2,14660
161,2,14799
161,2,15546
161,2,16061
161,2,16345
161,2,16568
161,2,16679
161,2,16803
161,2,17474
161,2,17576
161,2,18529
161,2,19133
161,2,19552
161,2,20228
161,2,20431
161,2,20436
161,2,20462
161,2,20646
161,2,20722
161,2,21114
161,2,22529
161,2,22538
161,2,22606
161,2,22707
161,2,23186
161,2,23551
161,2,23795
161,2,23990
161,2,24124
161,2,24179
161,3,25
161,3,29
161,3,32
161,3,33
161,3,39
161,3,40
161,3,41
161,3,42
161,3,43
161,3,44
161,3,45
161,3,46
161,3,48
161,3,56
161,3,66
161,3,71
161,3,73
161,3,74
161,3,78
161,3,79
161,3,80
161,3,83
161,3,84
161,3,85
161,3,91
161,3,92
161,3,93
161,3,94
161,3,95
161,3,96
161,3,98
161,3,105
161,3,107
161,3,108
161,3,111
161,3,112
161,3,114
161,3,115
161,3,119
161,3,120
161,3,123
161,3,126
161,3,133
161,3,134
161,3,136
161,3,137
161,3,140
161,3,142
161,3,155
161,3,157
161,3,163
161,3,164
161,3,165
161,3,166
161,3,169
161,3,175
161,3,190
161,3,191
161,3,192
161,3,202
161,3,203
161,3,218
161,3,219
161,3,221
161,3,231
161,3,235
161,3,236
161,3,251
161,3,252
161,3,253
161,3,267
161,3,268
161,3,269
161,3,270
161,3,278
161,3,279
161,3,283
161,3,289
161,3,301
161,3,305
161,3,315
161,3,316
161,3,318
161,3,319
161,3,325
161,3,327
161,3,332
161,3,333
161,3,343
161,3,357
161,3,358
161,3,360
161,3,363
161,3,367
161,3,368
161,3,369
161,3,370
162,1,35
162,1,525
162,1,1450
162,1,3546
162,1,3547
162,1,4264
162,1,6411
162,1,6593
162,1,6631
162,1,6764
162,1,6765
162,1,7415
162,1,7686
162,1,8132
162,1,8444
162,1,8445
162,1,8446
162,1,8578
162,1,8689
162,1,8690
162,1,8720
162,1,8722
162,1,9434
162,1,9645
162,1,10562
162,1,10564
162,1,10596
162,1,10599
162,1,10714
162,1,10959
162,1,11402
162,1,13392
162,1,13394
162,1,13430
162,1,13435
162,1,14072
162,1,14361
162,1,14384
162,1,14567
162,1,16993
162,1,17014
162,1,17363
162,1,17365
162,1,18038
162,1,18435
162,1,19003
162,1,19338
162,2,881
162,2,913
162,2,1030
162,2,1351
162,2,1394
162,2,1539
162,2,1676
162,2,2761
162,2,3661
162,2,4589
162,2,4671
162,2,5264
162,2,6194
162,2,6258
162,2,6630
162,2,6684
162,2,6984
162,2,7980
162,2,8834
162,2,8900
162,2,10266
162,2,10658
162,2,10836
162,2,12759
162,2,13842
162,2,14413
162,2,15208
162,2,15310
162,2,15692
162,2,15714
162,2,16679
162,2,16971
162,2,17480
162,2,19101
162,2,19560
162,2,19971
162,2,20029
162,2,20097
162,2,20800
162,2,20907
162,2,20999
162,2,22434
162,2,22444
162,2,22556
162,2,22707
162,2,23668
162,2,23947
162,3,25
162,3,29
162,3,32
162,3,33
162,3,39
162,3,40
162,3,41
162,3,42
162,3,43
162,3,44
162,3,45
162,3,46
162,3,48
162,3,56
162,3,66
162,3,71
162,3,73
162,3,78
162,3,79
162,3,80
162,3,83
162,3,84
162,3,85
162,3,91
162,3,92
162,3,93
162,3,94
162,3,95
162,3,96
162,3,98
162,3,105
162,3,107
162,3,108
162,3,111
162,3,112
162,3,114
162,3,115
162,3,119
162,3,123
162,3,126
162,3,133
162,3,134
162,3,136
162,3,137
162,3,140
162,3,142
162,3,155
162,3,157
162,3,163
162,3,164
162,3,165
162,3,166
162,3,169
162,3,175
162,3,190
162,3,192
162,3,202
162,3,218
162,3,219
162,3,221
162,3,231
162,3,235
162,3,236
162,3,251
162,3,252
162,3,253
162,3,267
162,3,268
162,3,269
162,3,270
162,3,278
162,3,279
162,3,283
162,3,289
162,3,301
162,3,305
162,3,315
162,3,316
162,3,318
162,3,319
162,3,325
162,3,327
162,3,332
162,3,333
162,3,343
162,3,357
162,3,358
162,3,360
162,3,363
162,3,368
162,3,369
162,3,370
163,1,259
163,1,620
163,1,621
163,1,1550
163,1,1556
163,1,6448
163,1,16479
163,1,16482
163,1,16484
163,1,16487
163,1,18082
163,2,3009
163,2,3460
163,2,3732
163,2,6207
163,2,7035
163,2,14800
163,2,15666
163,2,20462
163,2,20666
163,2,22212
163,2,22749
163,3,25
163,3,29
163,3,32
163,3,33
163,3,39
163,3,41
163,3,42
163,3,43
163,3,45
163,3,46
163,3,48
163,3,56
163,3,66
163,3,71
163,3,73
163,3,78
163,3,80
163,3,85
163,3,92
163,3,93
163,3,95
163,3,96
163,3,98
163,3,105
163,3,108
163,3,111
163,3,112
163,3,114
163,3,115
163,3,119
163,3,120
163,3,123
163,3,126
163,3,133
163,3,134
163,3,136
163,3,140
163,3,142
163,3,155
163,3,157
163,3,163
163,3,164
163,3,165
163,3,166
163,3,169
163,3,175
163,3,186
163,3,202
163,3,218
163,3,219
163,3,221
163,3,231
163,3,235
163,3,236
163,3,251
163,3,252
163,3,267
163,3,268
163,3,269
163,3,278
163,3,283
163,3,289
163,3,301
163,3,305
163,3,316
163,3,318
163,3,319
163,3,325
163,3,327
163,3,332
163,3,333
163,3,357
163,3,358
163,3,360
163,3,363
163,3,369
163,3,370
164,1,155
164,1,910
164,1,1082
164,1,1517
164,1,3444
164,1,3930
164,1,4168
164,1,4402
164,1,4406
164,1,4409
164,1,5117
164,1,5773
164,1,5774
164,1,5777
164,1,5778
164,1,5779
164,1,5781
164,1,5782
164,1,8520
164,1,8624
164,1,8625
164,1,8626
164,1,8628
164,1,8629
164,1,8630
164,1,8631
164,1,8632
164,1,8633
164,1,8634
164,1,8635
164,1,8640
164,1,8645
164,1,9103
164,1,10609
164,1,11946
164,1,13458
164,1,16263
164,1,17066
164,1,18778
164,1,19321
164,2,118
164,2,1331
164,2,2524
164,2,3329
164,2,3551
164,2,3610
164,2,3631
164,2,4293
164,2,4331
164,2,5772
164,2,6296
164,2,6417
164,2,6600
164,2,6602
164,2,7063
164,2,7500
164,2,9676
164,2,11924
164,2,12039
164,2,12440
164,2,12866
164,2,13377
164,2,14833
164,2,14860
164,2,16438
164,2,16502
164,2,16725
164,2,16950
164,2,17484
164,2,17898
164,2,18591
164,2,18994
164,2,18999
164,2,19756
164,2,19782
164,2,19784
164,2,19850
164,2,20056
164,2,20708
164,2,20921
164,3,25
164,3,29
164,3,32
164,3,33
164,3,39
164,3,40
164,3,41
164,3,42
164,3,43
164,3,44
164,3,45
164,3,46
164,3,48
164,3,56
164,3,66
164,3,71
164,3,73
164,3,74
164,3,78
164,3,79
164,3,80
164,3,83
164,3,84
164,3,85
164,3,91
164,3,92
164,3,93
164,3,94
164,3,95
164,3,96
164,3,98
164,3,105
164,3,108
164,3,111
164,3,112
164,3,114
164,3,115
164,3,119
164,3,120
164,3,123
164,3,126
164,3,133
164,3,134
164,3,136
164,3,137
164,3,140
164,3,142
164,3,155
164,3,157
164,3,163
164,3,164
164,3,165
164,3,166
164,3,169
164,3,175
164,3,186
164,3,190
164,3,191
164,3,192
164,3,202
164,3,203
164,3,218
164,3,219
164,3,231
164,3,235
164,3,236
164,3,251
164,3,252
164,3,253
164,3,267
164,3,268
164,3,269
164,3,270
164,3,278
164,3,279
164,3,283
164,3,289
164,3,301
164,3,305
164,3,315
164,3,316
164,3,318
164,3,319
164,3,325
164,3,327
164,3,332
164,3,333
164,3,343
164,3,357
164,3,358
164,3,360
164,3,363
164,3,367
164,3,368
164,3,369
164,3,370
165,1,1667
165,1,3771
165,1,10571
165,1,11827
165,1,11828
165,1,14826
165,2,6034
165,2,12524
165,2,12550
165,2,12568
165,2,19662
165,2,21626
165,3,25
165,3,40
165,3,41
165,3,42
165,3,43
165,3,45
165,3,48
165,3,56
165,3,73
165,3,78
165,3,79
165,3,85
165,3,91
165,3,94
165,3,96
165,3,105
165,3,108
165,3,111
165,3,115
165,3,123
165,3,133
165,3,134
165,3,142
165,3,155
165,3,163
165,3,164
165,3,165
165,3,166
165,3,169
165,3,175
165,3,218
165,3,219
165,3,235
165,3,236
165,3,251
165,3,252
165,3,253
165,3,268
165,3,269
165,3,270
165,3,278
165,3,279
165,3,283
165,3,305
165,3,315
165,3,316
165,3,319
165,3,327
165,3,332
165,3,360
165,3,363
166,1,445
166,1,525
166,1,656
166,1,657
166,1,1560
166,1,3498
166,1,4252
166,1,5143
166,1,5518
166,1,5519
166,1,5525
166,1,5747
166,1,5819
166,1,6360
166,1,6392
166,1,6567
166,1,6631
166,1,6742
166,1,7414
166,1,7415
166,1,7416
166,1,8631
166,1,8645
166,1,10599
166,1,10602
166,1,10603
166,1,10610
166,1,11030
166,1,11612
166,1,11827
166,1,12001
166,1,12890
166,1,13430
166,1,13435
166,1,13569
166,1,13612
166,1,14345
166,1,14361
166,1,14442
166,1,14567
166,1,14656
166,1,14825
166,1,15311
166,1,15979
166,1,17367
166,1,17872
166,1,18446
166,1,18449
166,2,1549
166,2,3492
166,2,3805
166,2,5044
166,2,5106
166,2,5264
166,2,5506
166,2,6034
166,2,6137
166,2,6168
166,2,6684
166,2,6812
166,2,7905
166,2,7980
166,2,7993
166,2,8423
166,2,8711
166,2,8834
166,2,9865
166,2,9945
166,2,10072
166,2,10567
166,2,10706
166,2,10942
166,2,12039
166,2,12137
166,2,13254
166,2,13607
166,2,13829
166,2,14239
166,2,14833
166,2,15310
166,2,15370
166,2,15692
166,2,15699
166,2,16971
166,2,17755
166,2,18265
166,2,18431
166,2,18842
166,2,18930
166,2,19474
166,2,19559
166,2,19855
166,2,20029
166,2,23253
166,2,23777
166,2,23950
166,3,25
166,3,29
166,3,32
166,3,33
166,3,39
166,3,40
166,3,41
166,3,42
166,3,44
166,3,45
166,3,46
166,3,48
166,3,56
166,3,66
166,3,71
166,3,73
166,3,74
166,3,78
166,3,79
166,3,80
166,3,83
166,3,84
166,3,85
166,3,91
166,3,92
166,3,93
166,3,95
166,3,96
166,3,98
166,3,105
166,3,108
166,3,111
166,3,112
166,3,114
166,3,115
166,3,119
166,3,120
166,3,123
166,3,126
166,3,133
166,3,134
166,3,136
166,3,137
166,3,140
166,3,142
166,3,155
166,3,157
166,3,163
166,3,164
166,3,165
166,3,166
166,3,169
166,3,175
166,3,186
166,3,190
166,3,191
166,3,202
166,3,218
166,3,219
166,3,231
166,3,235
166,3,236
166,3,251
166,3,252
166,3,253
166,3,267
166,3,268
166,3,269
166,3,270
166,3,278
166,3,279
166,3,283
166,3,289
166,3,301
166,3,305
166,3,315
166,3,316
166,3,318
166,3,319
166,3,325
166,3,327
166,3,332
166,3,333
166,3,343
166,3,357
166,3,358
166,3,360
166,3,363
166,3,368
166,3,369
166,3,370
167,1,5373
167,1,5376
167,1,5427
167,1,5428
167,1,7415
167,1,8068
167,1,11330
167,1,15979
167,1,17014
167,2,167
167,2,1549
167,2,2761
167,2,6077
167,2,6216
167,2,7583
167,2,9125
167,2,12816
167,2,20029
167,3,25
167,3,32
167,3,33
167,3,39
167,3,41
167,3,42
167,3,44
167,3,45
167,3,48
167,3,56
167,3,71
167,3,73
167,3,78
167,3,79
167,3,80
167,3,83
167,3,91
167,3,92
167,3,95
167,3,98
167,3,105
167,3,107
167,3,111
167,3,112
167,3,114
167,3,115
167,3,119
167,3,133
167,3,134
167,3,136
167,3,137
167,3,142
167,3,155
167,3,157
167,3,163
167,3,164
167,3,165
167,3,166
167,3,169
167,3,175
167,3,190
167,3,218
167,3,219
167,3,231
167,3,235
167,3,252
167,3,253
167,3,267
167,3,268
167,3,269
167,3,270
167,3,278
167,3,279
167,3,283
167,3,289
167,3,301
167,3,305
167,3,315
167,3,316
167,3,318
167,3,319
167,3,325
167,3,327
167,3,332
167,3,333
167,3,357
167,3,358
167,3,360
167,3,363
167,3,367
167,3,368
167,3,369
168,1,1587
168,1,5525
168,1,6593
168,1,10559
168,1,10580
168,1,10602
168,1,10603
168,1,14069
168,1,14070
168,1,14377
168,1,14598
168,2,2033
168,2,4160
168,2,9738
168,2,12026
168,2,16679
168,2,17463
168,2,18193
168,2,18265
168,2,19933
168,2,23253
168,2,23950
168,3,25
168,3,29
168,3,32
168,3,33
168,3,39
168,3,40
168,3,41
168,3,42
168,3,43
168,3,44
168,3,45
168,3,46
168,3,48
168,3,56
168,3,66
168,3,73
168,3,78
168,3,79
168,3,80
168,3,83
168,3,84
168,3,85
168,3,91
168,3,92
168,3,93
168,3,94
168,3,95
168,3,96
168,3,98
168,3,105
168,3,108
168,3,111
168,3,112
168,3,114
168,3,119
168,3,120
168,3,123
168,3,126
168,3,133
168,3,134
168,3,136
168,3,137
168,3,140
168,3,142
168,3,155
168,3,157
168,3,163
168,3,164
168,3,165
168,3,166
168,3,169
168,3,175
168,3,190
168,3,192
168,3,202
168,3,218
168,3,219
168,3,221
168,3,235
168,3,236
168,3,252
168,3,253
168,3,267
168,3,268
168,3,270
168,3,278
168,3,279
168,3,283
168,3,289
168,3,301
168,3,305
168,3,315
168,3,316
168,3,318
168,3,319
168,3,325
168,3,327
168,3,332
168,3,333
168,3,357
168,3,358
168,3,360
168,3,363
168,3,370
169,1,525
169,1,1425
169,1,3420
169,1,4043
169,1,4054
169,1,4252
169,1,4607
169,1,4608
169,1,5373
169,1,5374
169,1,5375
169,1,5376
169,1,5377
169,1,6593
169,1,7138
169,1,8068
169,1,8690
169,1,8722
169,1,10559
169,1,10560
169,1,10599
169,1,10602
169,1,10603
169,1,10610
169,1,11020
169,1,13524
169,1,14344
169,1,14567
169,1,14598
169,1,14947
169,1,16431
169,1,16435
169,1,17227
169,1,18737
169,2,337
169,2,451
169,2,677
169,2,881
169,2,1962
169,2,3641
169,2,4160
169,2,4479
169,2,6216
169,2,6423
169,2,7583
169,2,7980
169,2,8797
169,2,8834
169,2,9341
169,2,10133
169,2,10836
169,2,12137
169,2,12816
169,2,13951
169,2,13968
169,2,15768
169,2,15895
169,2,16679
169,2,16971
169,2,17463
169,2,18265
169,2,18676
169,2,18842
169,2,20724
169,2,22543
169,2,22778
169,2,23253
169,2,24227
169,3,25
169,3,29
169,3,31
169,3,32
169,3,33
169,3,39
169,3,40
169,3,41
169,3,42
169,3,43
169,3,44
169,3,45
169,3,46
169,3,48
169,3,56
169,3,66
169,3,71
169,3,73
169,3,78
169,3,79
169,3,80
169,3,83
169,3,84
169,3,85
169,3,91
169,3,92
169,3,93
169,3,94
169,3,95
169,3,96
169,3,98
169,3,105
169,3,108
169,3,111
169,3,112
169,3,114
169,3,115
169,3,119
169,3,120
169,3,123
169,3,126
169,3,133
169,3,134
169,3,136
169,3,137
169,3,140
169,3,142
169,3,155
169,3,157
169,3,163
169,3,164
169,3,165
169,3,166
169,3,169
169,3,175
169,3,202
169,3,203
169,3,218
169,3,219
169,3,221
169,3,231
169,3,235
169,3,236
169,3,252
169,3,253
169,3,267
169,3,268
169,3,269
169,3,270
169,3,278
169,3,279
169,3,283
169,3,289
169,3,301
169,3,305
169,3,315
169,3,316
169,3,318
169,3,319
169,3,325
169,3,327
169,3,332
169,3,333
169,3,343
169,3,357
169,3,358
169,3,360
169,3,363
169,3,367
169,3,368
169,3,369
169,3,370
170,1,525
170,1,3034
170,1,4486
170,1,5116
170,1,5133
170,1,5531
170,1,6414
170,1,7140
170,1,7141
170,1,7143
170,1,7155
170,1,7166
170,1,7686
170,1,8449
170,1,10426
170,1,13195
170,1,13433
170,1,13440
170,1,13551
170,1,13552
170,1,13934
170,1,13936
170,1,14483
170,1,14540
170,1,14546
170,1,14568
170,1,19335
170,2,29
170,2,461
170,2,3823
170,2,4216
170,2,4507
170,2,4968
170,2,7007
170,2,7347
170,2,9007
170,2,9525
170,2,10297
170,2,11176
170,2,11573
170,2,13549
170,2,14134
170,2,16463
170,2,16971
170,2,17169
170,2,17457
170,2,17957
170,2,19074
170,2,20692
170,2,21645
170,2,21914
170,2,22444
170,2,23467
170,3,25
170,3,29
170,3,32
170,3,39
170,3,40
170,3,41
170,3,42
170,3,43
170,3,44
170,3,45
170,3,46
170,3,48
170,3,56
170,3,66
170,3,71
170,3,73
170,3,78
170,3,79
170,3,80
170,3,83
170,3,84
170,3,85
170,3,91
170,3,92
170,3,93
170,3,94
170,3,95
170,3,96
170,3,98
170,3,105
170,3,108
170,3,111
170,3,112
170,3,115
170,3,119
170,3,120
170,3,123
170,3,126
170,3,133
170,3,134
170,3,136
170,3,137
170,3,140
170,3,142
170,3,155
170,3,157
170,3,163
170,3,164
170,3,165
170,3,166
170,3,169
170,3,190
170,3,192
170,3,202
170,3,218
170,3,219
170,3,221
170,3,231
170,3,235
170,3,236
170,3,251
170,3,252
170,3,253
170,3,267
170,3,268
170,3,269
170,3,270
170,3,278
170,3,279
170,3,283
170,3,289
170,3,301
170,3,305
170,3,315
170,3,316
170,3,318
170,3,319
170,3,325
170,3,327
170,3,332
170,3,333
170,3,343
170,3,357
170,3,358
170,3,360
170,3,363
170,3,368
170,3,369
170,3,370
171,1,270
171,1,393
171,1,826
171,1,830
171,1,831
171,1,1315
171,1,1667
171,1,3252
171,1,4228
171,1,4324
171,1,4331
171,1,4387
171,1,4406
171,1,4981
171,1,4982
171,1,5006
171,1,5247
171,1,5291
171,1,6301
171,1,6593
171,1,6651
171,1,6745
171,1,7484
171,1,7699
171,1,7964
171,1,8722
171,1,9219
171,1,10272
171,1,10579
171,1,10602
171,1,10603
171,1,11402
171,1,11689
171,1,11895
171,1,11922
171,1,12004
171,1,13842
171,1,13949
171,1,14226
171,1,14228
171,1,14771
171,1,17601
171,1,18059
171,1,19594
171,1,19614
171,2,21
171,2,534
171,2,881
171,2,1380
171,2,1698
171,2,4331
171,2,4871
171,2,5481
171,2,5655
171,2,6056
171,2,6895
171,2,7226
171,2,7367
171,2,7965
171,2,8077
171,2,8326
171,2,8755
171,2,9316
171,2,10658
171,2,11182
171,2,11733
171,2,12177
171,2,12485
171,2,12550
171,2,13726
171,2,14472
171,2,14691
171,2,14989
171,2,15316
171,2,15389
171,2,16633
171,2,16679
171,2,17378
171,2,17411
171,2,17822
171,2,17972
171,2,18006
171,2,18265
171,2,18407
171,2,19247
171,2,20690
171,2,21348
171,2,22198
171,2,23253
171,2,23529
171,3,25
171,3,29
171,3,31
171,3,32
171,3,33
171,3,39
171,3,40
171,3,41
171,3,42
171,3,43
171,3,45
171,3,46
171,3,48
171,3,56
171,3,66
171,3,71
171,3,73
171,3,74
171,3,78
171,3,79
171,3,80
171,3,83
171,3,84
171,3,85
171,3,91
171,3,92
171,3,93
171,3,94
171,3,95
171,3,96
171,3,98
171,3,105
171,3,107
171,3,108
171,3,111
171,3,112
171,3,114
171,3,115
171,3,119
171,3,120
171,3,123
171,3,126
171,3,133
171,3,134
171,3,136
171,3,137
171,3,140
171,3,142
171,3,155
171,3,157
171,3,163
171,3,164
171,3,165
171,3,166
171,3,169
171,3,175
171,3,191
171,3,192
171,3,202
171,3,203
171,3,218
171,3,219
171,3,221
171,3,231
171,3,235
171,3,236
171,3,251
171,3,252
171,3,253
171,3,267
171,3,268
171,3,269
171,3,270
171,3,278
171,3,279
171,3,283
171,3,289
171,3,301
171,3,305
171,3,315
171,3,316
171,3,318
171,3,319
171,3,325
171,3,327
171,3,332
171,3,333
171,3,343
171,3,357
171,3,358
171,3,360
171,3,363
171,3,367
171,3,368
171,3,369
171,3,370
172,1,525
172,1,1502
172,1,2921
172,1,3034
172,1,3444
172,1,3450
172,1,4409
172,1,4437
172,1,5284
172,1,6386
172,1,6387
172,1,6391
172,1,6405
172,1,6406
172,1,6407
172,1,6408
172,1,6593
172,1,6674
172,1,6764
172,1,7415
172,1,7783
172,1,8722
172,1,9102
172,1,9198
172,1,10602
172,1,10603
172,1,10845
172,1,11034
172,1,11593
172,1,13195
172,1,13430
172,1,13435
172,1,13545
172,1,13546
172,1,13558
172,1,14344
172,1,14361
172,1,15305
172,1,15411
172,1,15645
172,1,15648
172,1,15979
172,1,17014
172,1,17174
172,1,17195
172,1,17227
172,1,17276
172,1,17363
172,1,17365
172,1,17368
172,2,434
172,2,881
172,2,1549
172,2,1602
172,2,2761
172,2,3661
172,2,5264
172,2,5489
172,2,5683
172,2,5977
172,2,6194
172,2,6684
172,2,7179
172,2,7241
172,2,7418
172,2,8124
172,2,9281
172,2,9570
172,2,10133
172,2,10212
172,2,10499
172,2,12316
172,2,12709
172,2,13377
172,2,13728
172,2,13735
172,2,14044
172,2,14134
172,2,14311
172,2,15018
172,2,15093
172,2,15250
172,2,15310
172,2,15649
172,2,15905
172,2,16679
172,2,16971
172,2,17957
172,2,18265
172,2,18591
172,2,19558
172,2,19560
172,2,20029
172,2,20351
172,2,21580
172,2,22543
172,2,22582
172,2,22630
172,2,22663
172,2,23253
172,3,25
172,3,29
172,3,32
172,3,33
172,3,39
172,3,40
172,3,41
172,3,42
172,3,43
172,3,44
172,3,45
172,3,46
172,3,48
172,3,56
172,3,66
172,3,71
172,3,73
172,3,74
172,3,78
172,3,79
172,3,80
172,3,83
172,3,84
172,3,85
172,3,91
172,3,92
172,3,93
172,3,94
172,3,95
172,3,96
172,3,98
172,3,105
172,3,107
172,3,108
172,3,111
172,3,112
172,3,114
172,3,115
172,3,119
172,3,120
172,3,123
172,3,126
172,3,133
172,3,134
172,3,136
172,3,137
172,3,140
172,3,142
172,3,155
172,3,157
172,3,163
172,3,164
172,3,165
172,3,166
172,3,169
172,3,175
172,3,190
172,3,192
172,3,202
172,3,203
172,3,218
172,3,219
172,3,221
172,3,231
172,3,235
172,3,236
172,3,251
172,3,252
172,3,253
172,3,267
172,3,268
172,3,269
172,3,270
172,3,278
172,3,279
172,3,283
172,3,289
172,3,301
172,3,305
172,3,315
172,3,316
172,3,318
172,3,319
172,3,325
172,3,327
172,3,332
172,3,333
172,3,343
172,3,357
172,3,358
172,3,360
172,3,363
172,3,367
172,3,368
172,3,369
172,3,370
173,1,495
173,1,525
173,1,906
173,1,1587
173,1,2906
173,1,2907
173,1,2908
173,1,2929
173,1,3020
173,1,3034
173,1,3420
173,1,3453
173,1,4402
173,1,4406
173,1,5117
173,1,6301
173,1,6360
173,1,6544
173,1,6742
173,1,6764
173,1,7413
173,1,7415
173,1,8128
173,1,8129
173,1,8565
173,1,8640
173,1,8648
173,1,8895
173,1,10559
173,1,10560
173,1,10561
173,1,10564
173,1,10596
173,1,10599
173,1,10602
173,1,10603
173,1,10613
173,1,11471
173,1,11760
173,1,12001
173,1,12891
173,1,13195
173,1,13430
173,1,13435
173,1,13558
173,1,14059
173,1,14069
173,1,14070
173,1,14072
173,1,14344
173,1,14345
173,1,14361
173,1,14372
173,1,14376
173,1,14388
173,1,14442
173,1,14598
173,1,14947
173,1,15148
173,1,15940
173,1,15978
173,1,17227
173,1,19346
173,1,19358
173,1,19450
173,2,337
173,2,1627
173,2,2113
173,2,2273
173,2,2807
173,2,3631
173,2,4160
173,2,4331
173,2,4479
173,2,4589
173,2,5264
173,2,5439
173,2,5764
173,2,6194
173,2,6684
173,2,7063
173,2,7367
173,2,7980
173,2,8106
173,2,8112
173,2,8423
173,2,9113
173,2,9569
173,2,9738
173,2,9865
173,2,10133
173,2,10706
173,2,11068
173,2,12317
173,2,12443
173,2,13287
173,2,14134
173,2,14367
173,2,15310
173,2,15370
173,2,15395
173,2,15616
173,2,16751
173,2,16925
173,2,16971
173,2,17361
173,2,17463
173,2,17748
173,2,17755
173,2,17957
173,2,18193
173,2,18265
173,2,18508
173,2,19230
173,2,19260
173,2,19693
173,2,19810
173,2,19933
173,2,19971
173,2,20029
173,2,20288
173,2,20306
173,2,20724
173,2,20921
173,2,21040
173,2,21679
173,2,22543
173,2,22582
173,2,23253
173,2,23668
173,3,25
173,3,29
173,3,31
173,3,32
